source_id,name,nutrient_id,pct,density_kg_l,restrictions
npk_rosas_fertirriego_18_9_18,NPK Rosas fertirriego 18-9-18,K,14.9427,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_12_24_12,NPK Hortalizas 12-24-12,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_12_24_12,NPK Hortalizas 12-24-12,P,10.4742,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_12_24_12,NPK Hortalizas 12-24-12,K,9.9618,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_15_9_20,NPK Hortalizas 15-9-20,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_15_9_20,NPK Hortalizas 15-9-20,P,3.9278,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_15_9_20,NPK Hortalizas 15-9-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_tomate_fertirriego_20_10_20,NPK Tomate fertirriego 20-10-20,N,20,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_tomate_fertirriego_20_10_20,NPK Tomate fertirriego 20-10-20,P,4.3643,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_tomate_fertirriego_20_10_20,NPK Tomate fertirriego 20-10-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_15_15_20_2mgo,NPK Cacao 15-15-20-2MgO,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_15_15_20_2mgo,NPK Cacao 15-15-20-2MgO,P,6.5464,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_15_15_20_2mgo,NPK Cacao 15-15-20-2MgO,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_12_11_18_2mgo,NPK Cacao 12-11-18-2MgO,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_12_11_18_2mgo,NPK Cacao 12-11-18-2MgO,P,4.8007,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_12_11_18_2mgo,NPK Cacao 12-11-18-2MgO,K,14.9427,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frutales_10_10_18_2mgo,NPK Frutales 10-10-18-2MgO,N,10,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frutales_10_10_18_2mgo,NPK Frutales 10-10-18-2MgO,P,4.3643,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frutales_10_10_18_2mgo,NPK Frutales 10-10-18-2MgO,K,14.9427,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_fresa_fertirriego_15_5_30,NPK Fresa fertirriego 15-5-30,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_fresa_fertirriego_15_5_30,NPK Fresa fertirriego 15-5-30,P,2.1821,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_fresa_fertirriego_15_5_30,NPK Fresa fertirriego 15-5-30,K,24.9045,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_yuca_12_12_17_2mgo,NPK Yuca 12-12-17-2MgO,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_yuca_12_12_17_2mgo,NPK Yuca 12-12-17-2MgO,P,5.2371,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_yuca_12_12_17_2mgo,NPK Yuca 12-12-17-2MgO,K,14.1126,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frijol_10_30_10,NPK Fríjol 10-30-10,N,10,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frijol_10_30_10,NPK Fríjol 10-30-10,P,13.0928,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frijol_10_30_10,NPK Fríjol 10-30-10,K,8.3015,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_algodon_15_15_15,NPK Algodón 15-15-15,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_algodon_15_15_15,NPK Algodón 15-15-15,P,6.5464,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_algodon_15_15_15,NPK Algodón 15-15-15,K,12.4523,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_sorgo_20_20_0,NPK Sorgo 20-20-0,N,20,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_sorgo_20_20_0,NPK Sorgo 20-20-0,P,8.7285,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_tabaco_12_8_24_4mgo,NPK Tabaco 12-8-24-4MgO,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_tabaco_12_8_24_4mgo,NPK Tabaco 12-8-24-4MgO,P,3.4914,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_tabaco_12_8_24_4mgo,NPK Tabaco 12-8-24-4MgO,K,19.9236,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_tabaco_12_8_24_4mgo,NPK Tabaco 12-8-24-4MgO,S,4,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_pina_12_6_24_3mgo,NPK Piña 12-6-24-3MgO,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_pina_12_6_24_3mgo,NPK Piña 12-6-24-3MgO,P,2.6186,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_pina_12_6_24_3mgo,NPK Piña 12-6-24-3MgO,K,19.9236,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_mango_14_8_22_3mgo,NPK Mango 14-8-22-3MgO,N,14,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_mango_14_8_22_3mgo,NPK Mango 14-8-22-3MgO,P,3.4914,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_mango_14_8_22_3mgo,NPK Mango 14-8-22-3MgO,K,18.2633,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_uva_vid_12_8_24,NPK Uva/vid 12-8-24,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_uva_vid_12_8_24,NPK Uva/vid 12-8-24,P,3.4914,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_uva_vid_12_8_24,NPK Uva/vid 12-8-24,K,19.9236,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_ornamentales_de_vivero_19_6_12,NPK Ornamentales de vivero 19-6-12,N,19,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_ornamentales_de_vivero_19_6_12,NPK Ornamentales de vivero 19-6-12,P,2.6186,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_ornamentales_de_vivero_19_6_12,NPK Ornamentales de vivero 19-6-12,K,9.9618,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_praderas_de_leche_21_4_14,NPK Praderas de leche 21-4-14,N,21,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_praderas_de_leche_21_4_14,NPK Praderas de leche 21-4-14,P,1.7457,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_praderas_de_leche_21_4_14,NPK Praderas de leche 21-4-14,K,11.6221,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_praderas_de_ceba_18_4_18,NPK Praderas de ceba 18-4-18,N,18,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_praderas_de_ceba_18_4_18,NPK Praderas de ceba 18-4-18,P,1.7457,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_praderas_de_ceba_18_4_18,NPK Praderas de ceba 18-4-18,K,14.9427,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_soya_8_24_16,NPK Soya 8-24-16,N,8,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_soya_8_24_16,NPK Soya 8-24-16,P,10.4742,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_soya_8_24_16,NPK Soya 8-24-16,K,13.2824,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_girasol_12_24_12,NPK Girasol 12-24-12,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_girasol_12_24_12,NPK Girasol 12-24-12,P,10.4742,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_girasol_12_24_12,NPK Girasol 12-24-12,K,9.9618,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_trigo_15_25_10,NPK Trigo 15-25-10,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_trigo_15_25_10,NPK Trigo 15-25-10,P,10.9107,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_trigo_15_25_10,NPK Trigo 15-25-10,K,8.3015,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cebada_12_24_12,NPK Cebada 12-24-12,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cebada_12_24_12,NPK Cebada 12-24-12,P,10.4742,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cebada_12_24_12,NPK Cebada 12-24-12,K,9.9618,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papaya_14_6_24_3mgo,NPK Papaya 14-6-24-3MgO,N,14,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papaya_14_6_24_3mgo,NPK Papaya 14-6-24-3MgO,P,2.6186,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papaya_14_6_24_3mgo,NPK Papaya 14-6-24-3MgO,K,19.9236,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_granadilla_maracuya_15_8_25_3mgo,NPK Granadilla/maracuyá 15-8-25-3MgO,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_granadilla_maracuya_15_8_25_3mgo,NPK Granadilla/maracuyá 15-8-25-3MgO,P,3.4914,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_granadilla_maracuya_15_8_25_3mgo,NPK Granadilla/maracuyá 15-8-25-3MgO,K,20.7538,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
